0000000000000000003o`2036`121`215`36`0000000000000000003c`1981-08-09 02:00:00.0`138`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6158
000000000000000000tl`40`119`44`120`0000000000000000002l`1978-11-13 01:00:00.0`6171`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4331
000000000000000000r6`2360`67`135`93`0000000000000000008m`1977-01-20 01:00:00.0`5320`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18963
0000000000000000004e`4637`89`136`310`0000000000000000005n`1980-01-16 01:00:00.0`164`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25905
0000000000000000001w`3394`92`117`203`0000000000000000006h`1977-08-13 02:00:00.0`74`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15760
000000000000000000oe`106`122`15`233`00000000000000000004`1978-05-30 02:00:00.0`5220`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13565
000000000000000000na`4949`32`50`4`0000000000000000002w`1982-11-14 01:00:00.0`5180`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1359
000000000000000000h2`1788`59`13`104`0000000000000000009b`1980-02-04 01:00:00.0`4956`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27528
0000000000000000001s`780`95`168`335`0000000000000000003u`1980-09-07 02:00:00.0`70`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18124
000000000000000000rh`3283`55`185`138`00000000000000000058`1980-05-01 02:00:00.0`5331`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23534
0000000000000000008d`3564`58`149`188`00000000000000000053`1979-07-14 02:00:00.0`307`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12620
0000000000000000000m`129`51`86`183`0000000000000000003p`1979-09-02 02:00:00.0`28`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20094
000000000000000000o2`2067`131`218`133`0000000000000000002z`1983-01-17 01:00:00.0`5208`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15947
000000000000000000tf`1869`63`54`107`00000000000000000084`1977-08-25 02:00:00.0`6165`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14018
000000000000000000bx`194`38`180`292`0000000000000000001c`1977-10-23 01:00:00.0`4751`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4803
0000000000000000004j`1439`103`6`48`0000000000000000006n`1982-12-15 01:00:00.0`169`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`15893
000000000000000000xa`4845`7`156`239`0000000000000000004g`1979-05-29 02:00:00.0`3911`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22625
000000000000000000hl`3650`22`20`160`0000000000000000003g`1979-08-19 02:00:00.0`4975`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12190
00000000000000000065`3313`68`163`124`0000000000000000005h`1980-10-13 01:00:00.0`227`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15183
000000000000000000hu`4489`25`202`197`00000000000000000025`1978-11-10 01:00:00.0`4984`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17215
000000000000000000u6`4669`84`207`77`0000000000000000007v`1977-09-24 02:00:00.0`6192`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6266
000000000000000000wb`1421`43`269`283`00000000000000000087`1978-04-09 01:00:00.0`6269`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16086
0000000000000000005s`3783`109`224`295`0000000000000000006q`1982-09-11 02:00:00.0`214`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6102
0000000000000000007a`3043`27`74`242`0000000000000000006m`1981-06-15 02:00:00.0`268`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`833
000000000000000000q4`1126`90`23`238`0000000000000000003q`1978-10-10 01:00:00.0`5282`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1339
000000000000000000ju`4991`3`142`134`0000000000000000004y`1982-07-13 02:00:00.0`5056`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23788
0000000000000000007i`4266`78`137`178`00000000000000000075`1977-01-03 01:00:00.0`276`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20079
000000000000000000oj`1519`10`158`257`00000000000000000054`1980-11-01 01:00:00.0`5225`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12719
000000000000000000bm`3943`101`72`184`0000000000000000007p`1976-04-29 01:00:00.0`4907`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27077
000000000000000000wh`2476`141`240`277`0000000000000000003v`1977-08-06 02:00:00.0`6275`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16759
0000000000000000002z`2929`112`186`139`0000000000000000003j`1981-06-18 02:00:00.0`113`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17199
00000000000000000051`2692`37`8`127`0000000000000000007n`1979-04-05 01:00:00.0`187`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7264
000000000000000000io`4300`71`208`275`0000000000000000002f`1982-10-06 01:00:00.0`5014`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17018
000000000000000000fx`3525`79`201`87`0000000000000000006s`1976-09-24 02:00:00.0`6304`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17992
000000000000000000r8`1943`36`181`244`00000000000000000082`1978-12-16 01:00:00.0`5322`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25374
000000000000000000hh`4560`120`267`290`00000000000000000086`1978-04-21 01:00:00.0`4971`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27120
000000000000000000l3`2258`93`113`294`00000000000000000073`1981-03-22 01:00:00.0`5101`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23619
0000000000000000006f`3131`4`211`255`0000000000000000001h`1981-07-17 02:00:00.0`237`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`15386
000000000000000000is`4603`104`266`346`00000000000000000065`1978-08-29 02:00:00.0`5018`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23060
000000000000000000gg`1388`138`214`53`0000000000000000001s`1978-03-27 01:00:00.0`4934`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19547
000000000000000000g4`1836`133`49`221`0000000000000000008r`1980-08-05 02:00:00.0`4922`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15143
000000000000000000h8`2077`107`265`64`0000000000000000003a`1982-11-06 01:00:00.0`4962`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13411
000000000000000000av`2459`48`96`315`00000000000000000015`1978-10-20 01:00:00.0`493`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19682
0000000000000000003b`4983`124`248`118`0000000000000000001l`1983-01-08 01:00:00.0`125`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1303
00000000000000000019`3794`77`154`41`0000000000000000005a`1982-07-18 02:00:00.0`51`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15076
000000000000000000a8`3692`134`177`57`00000000000000000089`1979-12-12 01:00:00.0`6278`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25817
00000000000000000034`2864`139`205`190`0000000000000000007l`1977-05-15 01:00:00.0`118`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2821
000000000000000000hj`2612`127`268`297`0000000000000000000z`1980-04-07 02:00:00.0`4973`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17205
000000000000000000cq`4003`87`175`273`0000000000000000000x`1977-05-05 01:00:00.0`4811`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4832
0000000000000000005x`4699`53`247`35`00000000000000000032`1982-09-24 02:00:00.0`219`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14198
000000000000000000pz`841`64`165`33`00000000000000000038`1982-06-02 02:00:00.0`5277`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8167
000000000000000000og`2919`118`254`110`0000000000000000002u`1980-11-02 01:00:00.0`5222`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19279
000000000000000000vm`2102`41`174`116`0000000000000000003h`1977-09-07 02:00:00.0`6244`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27395
000000000000000000oh`3934`57`153`102`00000000000000000067`1982-12-01 01:00:00.0`5223`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`10934
000000000000000000ua`1945`35`143`340`0000000000000000007a`1982-11-03 01:00:00.0`6196`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4149
0000000000000000006s`4678`33`106`125`0000000000000000003i`1978-04-26 01:00:00.0`250`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3787
000000000000000000em`2729`110`17`223`0000000000000000006x`1977-03-01 01:00:00.0`4879`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16186
000000000000000000s5`899`116`128`262`00000000000000000024`1982-07-10 02:00:00.0`4768`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16654
0000000000000000007v`3006`102`189`126`0000000000000000005q`1981-12-12 01:00:00.0`289`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11238
0000000000000000006y`1389`125`236`249`0000000000000000008n`1980-06-14 02:00:00.0`256`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19274
000000000000000000x8`1895`126`82`76`0000000000000000000e`1976-05-17 01:00:00.0`3909`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13833
000000000000000000eb`1728`76`114`206`0000000000000000005z`1980-07-03 02:00:00.0`4868`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8788
000000000000000000a4`1882`14`21`311`00000000000000000018`1977-07-08 02:00:00.0`370`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26392
000000000000000000wg`961`44`70`14`0000000000000000003r`1979-01-21 01:00:00.0`6274`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16160
000000000000000000nr`2903`135`66`215`0000000000000000003s`1980-06-12 02:00:00.0`5197`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10362
000000000000000000be`1158`136`220`44`00000000000000000039`1979-03-20 01:00:00.0`512`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7288
000000000000000000ex`2520`117`232`135`0000000000000000000f`1977-09-10 02:00:00.0`4890`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`21903
000000000000000000vc`3047`15`263`136`0000000000000000001e`1977-07-09 02:00:00.0`6234`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`126
000000000000000000m2`2068`50`204`117`00000000000000000083`1977-06-30 02:00:00.0`5136`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20282
00000000000000000090`1928`13`259`15`0000000000000000000d`1977-07-30 02:00:00.0`330`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7856
000000000000000000d5`3675`86`75`50`0000000000000000004o`1980-03-15 01:00:00.0`4826`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`854
000000000000000000wo`3729`54`250`291`00000000000000000098`1981-08-02 02:00:00.0`6132`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6421
000000000000000000m1`1570`6`253`13`00000000000000000055`1976-09-20 02:00:00.0`5135`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7810
000000000000000000uz`2567`20`65`338`00000000000000000045`1977-08-21 02:00:00.0`6221`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12558
000000000000000000cl`1348`74`252`168`0000000000000000002e`1977-08-01 02:00:00.0`4806`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20088
000000000000000000wv`4378`23`152`332`00000000000000000062`1982-10-10 01:00:00.0`4784`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26231
000000000000000000jc`298`142`28`185`0000000000000000001i`1979-04-24 01:00:00.0`5038`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8245
000000000000000000ss`130`137`199`355`00000000000000000050`1981-07-13 02:00:00.0`6142`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21057
000000000000000000u2`2215`72`129`149`00000000000000000006`1977-11-23 01:00:00.0`6188`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9405
000000000000000000s7`594`8`81`86`0000000000000000004c`1979-03-04 01:00:00.0`4770`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19336
000000000000000000ko`3368`113`88`218`0000000000000000000k`1981-01-16 01:00:00.0`5086`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`972
0000000000000000007p`2611`49`270`54`0000000000000000004j`1981-12-10 01:00:00.0`283`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3861
00000000000000000058`3944`96`193`180`0000000000000000005m`1980-02-17 01:00:00.0`194`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15750
000000000000000000u5`2535`106`9`6`0000000000000000005r`1982-10-14 01:00:00.0`6191`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11145
0000000000000000009f`1576`17`234`156`0000000000000000009d`1981-11-21 01:00:00.0`345`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17639
000000000000000000b2`2921`128`30`20`0000000000000000007u`1977-01-22 01:00:00.0`500`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20846
0000000000000000001i`2220`82`100`163`0000000000000000007h`1976-07-14 02:00:00.0`60`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16837
000000000000000000t9`889`114`1`202`00000000000000000068`1982-05-01 02:00:00.0`6159`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6388
000000000000000000hw`2416`21`26`207`00000000000000000022`1982-05-24 02:00:00.0`4986`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13985
0000000000000000005g`2446`70`111`337`0000000000000000000n`1979-05-21 01:00:00.0`202`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26730
000000000000000000b8`4216`66`115`282`0000000000000000003y`1980-10-15 01:00:00.0`506`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10198
0000000000000000007g`2175`75`47`269`0000000000000000003t`1981-07-24 02:00:00.0`274`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24762
000000000000000000v6`4401`65`213`224`00000000000000000081`1981-05-10 02:00:00.0`6228`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`165
00000000000000000038`711`28`172`74`0000000000000000004e`1982-12-08 01:00:00.0`122`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4209
000000000000000000hn`1921`129`237`23`00000000000000000020`1976-07-04 02:00:00.0`4977`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18307
0000000000000000003g`3262`81`108`142`0000000000000000006o`1978-11-30 01:00:00.0`130`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20118
000000000000000000tc`2325`88`191`137`00000000000000000056`1982-11-15 01:00:00.0`6162`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23676
000000000000000000m5`2156`9`73`289`00000000000000000008`1980-04-03 01:00:00.0`5139`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21555
000000000000000000wj`760`30`12`158`0000000000000000005s`1978-04-30 01:00:00.0`6277`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15913
000000000000000000g2`4812`100`40`72`0000000000000000005l`1978-02-10 01:00:00.0`4920`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18226
000000000000000000gz`3712`1`31`240`00000000000000000051`1980-04-18 02:00:00.0`4953`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10319
00000000000000000009`2435`26`148`186`0000000000000000007f`1981-02-03 01:00:00.0`15`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13918
000000000000000000er`3567`111`157`8`0000000000000000007o`1977-08-28 02:00:00.0`4884`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10739
000000000000000000a3`306`115`46`208`00000000000000000035`1976-10-21 01:00:00.0`369`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`10757
000000000000000000bv`4444`47`187`201`0000000000000000005v`1978-06-20 02:00:00.0`4916`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2875
000000000000000000f4`2014`108`61`181`0000000000000000007e`1981-09-28 01:00:00.0`4897`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7888
0000000000000000008c`3968`73`245`267`0000000000000000005y`1981-10-23 01:00:00.0`306`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8598
000000000000000000gp`3951`12`144`276`0000000000000000001d`1977-03-27 01:00:00.0`4943`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24221
000000000000000000h6`2948`40`231`113`0000000000000000007d`1976-06-06 02:00:00.0`4960`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3903
000000000000000000m3`3813`31`16`211`0000000000000000002o`1976-05-05 01:00:00.0`5137`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9874
000000000000000000hp`4813`46`226`266`0000000000000000008w`1978-07-26 02:00:00.0`4979`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17022
000000000000000000e8`3771`61`261`214`0000000000000000006w`1978-10-09 01:00:00.0`4865`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18960
00000000000000000057`2335`16`29`49`0000000000000000004a`1978-10-05 01:00:00.0`193`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22174
000000000000000000si`2451`29`159`265`0000000000000000004x`1977-01-19 01:00:00.0`4781`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`618
000000000000000000do`4511`98`98`96`0000000000000000005p`1978-09-14 02:00:00.0`4845`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`538
000000000000000000o7`1808`85`85`320`0000000000000000007x`1980-10-26 01:00:00.0`5213`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26239
000000000000000000ga`3686`123`192`248`0000000000000000007g`1979-01-20 01:00:00.0`4928`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8644
0000000000000000004w`1992`105`123`154`0000000000000000004v`1983-02-05 01:00:00.0`182`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18087
000000000000000000ah`501`19`171`177`0000000000000000006v`1977-03-07 01:00:00.0`479`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11198
000000000000000000b7`2763`99`105`205`0000000000000000007q`1978-08-17 02:00:00.0`505`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9594
000000000000000000fr`2905`91`19`285`0000000000000000004l`1979-02-17 01:00:00.0`6298`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`21438
00000000000000000062`1276`11`99`347`00000000000000000072`1978-08-15 02:00:00.0`224`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11062
000000000000000000hm`288`34`91`268`0000000000000000004u`1980-07-21 02:00:00.0`4976`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11012
0000000000000000001e`1828`42`151`175`00000000000000000049`1980-06-04 02:00:00.0`56`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6338
0000000000000000002v`193`83`167`247`0000000000000000003z`1980-09-03 02:00:00.0`109`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8936
000000000000000000r3`1380`140`11`278`0000000000000000002y`1981-03-17 01:00:00.0`5317`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12972
0000000000000000004r`1364`132`241`165`0000000000000000000h`1976-08-09 02:00:00.0`177`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10857
0000000000000000002a`420`45`212`254`0000000000000000003k`1982-05-28 02:00:00.0`88`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27075
000000000000000000u1`4766`39`34`174`0000000000000000008d`1980-01-12 01:00:00.0`6187`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14172
00000000000000000095`998`5`256`153`00000000000000000059`1976-12-20 01:00:00.0`335`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2480
000000000000000000fw`1609`130`251`143`0000000000000000006k`1982-04-18 02:00:00.0`6303`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24321
000000000000000000tt`4868`97`164`106`0000000000000000002a`1979-04-27 01:00:00.0`6179`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9956
000000000000000000vv`3657`56`228`17`00000000000000000036`1982-03-06 01:00:00.0`6253`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9039
000000000000000000ng`1113`18`179`128`0000000000000000008l`1980-06-22 02:00:00.0`5186`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3932
000000000000000000vb`1644`60`42`301`0000000000000000000l`1980-06-21 02:00:00.0`6233`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8179
0000000000000000009j`2874`2`83`189`0000000000000000001y`1978-07-15 02:00:00.0`349`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22026
00000000000000000067`4863`52`140`236`0000000000000000008p`1979-04-23 01:00:00.0`229`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15906
000000000000000000jn`4614`69`132`82`0000000000000000001u`1977-03-18 01:00:00.0`5049`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21589
000000000000000000ns`2037`94`45`114`00000000000000000064`1980-02-26 01:00:00.0`5198`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24141
000000000000000000d1`99`24`161`309`0000000000000000006g`1978-09-01 02:00:00.0`4822`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6726
000000000000000000la`4381`80`150`21`0000000000000000007b`1978-09-20 02:00:00.0`5108`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27403
0000000000000000007f`4227`62`39`70`0000000000000000005o`1981-10-15 01:00:00.0`273`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22588
000000000000000000l6`3897`121`5`349`00000000000000000077`1980-04-11 02:00:00.0`5104`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16035
000000000000000000ij`2103`119`130`313`00000000000000000023`1981-04-13 02:00:00.0`5009`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`15483
0000000000000000005n`3993`67`97`66`0000000000000000006y`1979-08-10 02:00:00.0`209`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`47
000000000000000000jt`4697`89`235`220`00000000000000000071`1979-05-01 01:00:00.0`5055`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11133
00000000000000000061`370`92`56`232`0000000000000000001t`1976-09-14 02:00:00.0`223`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14892
000000000000000000qe`1816`122`258`263`00000000000000000070`1977-09-25 01:00:00.0`5292`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3515
000000000000000000f2`4765`32`162`204`00000000000000000048`1978-06-07 02:00:00.0`4895`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12475
000000000000000000bl`939`59`176`259`0000000000000000000s`1982-10-31 01:00:00.0`4906`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18619
000000000000000000fm`2811`95`18`75`0000000000000000005j`1977-10-31 01:00:00.0`6293`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5422
000000000000000000qg`1988`55`60`250`0000000000000000003l`1979-02-25 01:00:00.0`5294`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11844
000000000000000000a0`2946`58`200`253`00000000000000000093`1979-11-30 01:00:00.0`366`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26416
000000000000000000el`3695`51`155`65`00000000000000000029`1976-10-10 01:00:00.0`4878`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21654
000000000000000000qi`3300`131`2`252`0000000000000000002g`1976-09-09 02:00:00.0`5296`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7663
000000000000000000w9`4567`63`52`152`0000000000000000007i`1977-08-12 02:00:00.0`6267`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3908
000000000000000000ow`802`38`222`28`0000000000000000005d`1983-02-16 01:00:00.0`5238`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2685
