000000000000000000jv`1970-03-09 01:00:00.0`1972-02-22 01:00:00.0`00000000000000000004`1970-02-19 01:00:00.0`1971-11-07 01:00:00.0`1971-12-17 01:00:00.0`00000000000000000002`21462`2012-07-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bw`1970-03-31 01:00:00.0`1972-09-19 02:00:00.0`00000000000000000005`1970-04-07 01:00:00.0`1972-04-16 01:00:00.0`1971-09-26 01:00:00.0`00000000000000000001`21146`2012-06-11 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000t`1970-10-24 01:00:00.0`1972-08-29 02:00:00.0`00000000000000000003`1970-04-17 01:00:00.0`1971-12-02 01:00:00.0`1971-11-28 01:00:00.0`00000000000000000002`21290`2012-06-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ky`1970-11-11 01:00:00.0`1972-10-12 01:00:00.0`00000000000000000001`1970-01-18 01:00:00.0`1972-08-25 02:00:00.0`1972-04-15 01:00:00.0`00000000000000000001`21501`2012-06-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c1`1970-04-03 01:00:00.0`1971-09-17 02:00:00.0`00000000000000000002`1970-03-24 01:00:00.0`1972-06-30 02:00:00.0`1971-09-02 02:00:00.0`00000000000000000002`21151`2012-07-10 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004f`1970-05-03 01:00:00.0`1971-10-29 01:00:00.0`00000000000000000004`1970-04-25 01:00:00.0`1972-08-08 02:00:00.0`1971-11-16 01:00:00.0`00000000000000000001`20877`2012-06-30 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002q`1970-05-26 01:00:00.0`1972-03-17 01:00:00.0`00000000000000000005`1970-01-22 01:00:00.0`1972-04-02 01:00:00.0`1971-09-09 02:00:00.0`00000000000000000002`20816`2012-07-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000eq`1970-05-28 01:00:00.0`1972-02-01 01:00:00.0`00000000000000000003`1970-03-12 01:00:00.0`1972-01-23 01:00:00.0`1972-03-11 01:00:00.0`00000000000000000001`21248`2012-06-24 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000if`1970-10-16 01:00:00.0`1971-09-01 02:00:00.0`00000000000000000001`1970-03-08 01:00:00.0`1972-03-26 01:00:00.0`1971-12-09 01:00:00.0`00000000000000000002`21410`2012-06-19 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002d`1970-06-23 02:00:00.0`1971-10-21 01:00:00.0`00000000000000000002`1970-03-17 01:00:00.0`1971-09-23 02:00:00.0`1972-01-18 01:00:00.0`00000000000000000001`20803`2012-07-12 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005c`1970-02-02 01:00:00.0`1972-08-07 02:00:00.0`00000000000000000004`1970-03-07 01:00:00.0`1971-11-18 01:00:00.0`1971-12-20 01:00:00.0`00000000000000000002`20910`2012-07-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hs`1970-03-01 01:00:00.0`1972-07-14 02:00:00.0`00000000000000000005`1970-01-29 01:00:00.0`1971-10-31 01:00:00.0`1971-10-06 01:00:00.0`00000000000000000001`21387`2012-07-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ds`1970-04-06 01:00:00.0`1972-04-08 01:00:00.0`00000000000000000003`1970-03-23 01:00:00.0`1972-08-03 02:00:00.0`1971-11-09 01:00:00.0`00000000000000000002`21214`2012-07-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lw`1970-02-25 01:00:00.0`1971-11-07 01:00:00.0`00000000000000000001`1970-03-30 01:00:00.0`1971-12-29 01:00:00.0`1972-04-05 01:00:00.0`00000000000000000001`21535`2012-06-16 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008k`1970-02-28 01:00:00.0`1972-04-16 01:00:00.0`00000000000000000002`1970-01-10 01:00:00.0`1971-12-27 01:00:00.0`1971-11-17 01:00:00.0`00000000000000000002`21026`2012-06-25 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009u`1970-11-15 01:00:00.0`1971-12-02 01:00:00.0`00000000000000000004`1970-01-31 01:00:00.0`1971-11-05 01:00:00.0`1971-10-05 01:00:00.0`00000000000000000001`21072`2012-06-26 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003f`1970-07-16 02:00:00.0`1972-10-14 01:00:00.0`00000000000000000005`1970-04-11 01:00:00.0`1971-11-27 01:00:00.0`1971-12-28 01:00:00.0`00000000000000000002`20841`2012-07-03 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004r`1970-02-21 01:00:00.0`1972-08-25 02:00:00.0`00000000000000000003`1970-01-02 01:00:00.0`1972-06-21 02:00:00.0`1971-12-01 01:00:00.0`00000000000000000001`20889`2012-06-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000be`1970-11-14 01:00:00.0`1972-06-30 02:00:00.0`00000000000000000001`1970-01-27 01:00:00.0`1972-07-09 02:00:00.0`1972-03-20 01:00:00.0`00000000000000000002`21128`2012-07-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fu`1970-06-20 02:00:00.0`1972-08-08 02:00:00.0`00000000000000000002`1970-04-22 01:00:00.0`1971-11-30 01:00:00.0`1971-09-03 02:00:00.0`00000000000000000001`21317`2012-06-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ja`1970-09-29 01:00:00.0`1972-04-02 01:00:00.0`00000000000000000004`1970-04-26 01:00:00.0`1972-09-07 02:00:00.0`1971-12-12 01:00:00.0`00000000000000000002`21441`2012-06-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000or`1970-09-04 02:00:00.0`1972-09-15 02:00:00.0`00000000000000000005`1970-02-17 01:00:00.0`1971-12-30 01:00:00.0`1972-01-15 01:00:00.0`00000000000000000001`21638`2012-07-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ew`1970-12-09 01:00:00.0`1972-01-23 01:00:00.0`00000000000000000003`1970-04-19 01:00:00.0`1972-01-22 01:00:00.0`1972-03-05 01:00:00.0`00000000000000000002`21254`2012-06-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mr`1970-05-12 01:00:00.0`1972-03-26 01:00:00.0`00000000000000000001`1970-03-15 01:00:00.0`1972-01-24 01:00:00.0`1972-02-29 01:00:00.0`00000000000000000001`21566`2012-07-15 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002x`1970-03-05 01:00:00.0`1972-09-22 02:00:00.0`00000000000000000002`1970-01-13 01:00:00.0`1972-06-13 02:00:00.0`1972-01-10 01:00:00.0`00000000000000000002`20823`2012-06-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000js`1970-07-30 02:00:00.0`1971-09-23 02:00:00.0`00000000000000000004`1970-02-10 01:00:00.0`1972-02-19 01:00:00.0`1971-12-15 01:00:00.0`00000000000000000001`21459`2012-06-22 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009q`1970-02-08 01:00:00.0`1971-11-18 01:00:00.0`00000000000000000005`1970-02-01 01:00:00.0`1971-10-01 01:00:00.0`1971-10-17 01:00:00.0`00000000000000000002`21068`2012-07-11 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`1970-07-18 02:00:00.0`1971-10-31 01:00:00.0`00000000000000000003`1970-02-16 01:00:00.0`1971-10-28 01:00:00.0`1972-02-06 01:00:00.0`00000000000000000001`21280`2012-07-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dq`1970-04-14 01:00:00.0`1972-08-03 02:00:00.0`00000000000000000001`1970-03-03 01:00:00.0`1971-12-03 01:00:00.0`1972-01-01 01:00:00.0`00000000000000000002`21212`2012-06-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kg`1970-01-08 01:00:00.0`1971-12-29 01:00:00.0`00000000000000000002`1970-01-17 01:00:00.0`1971-10-24 01:00:00.0`1972-03-14 01:00:00.0`00000000000000000001`21483`2012-06-15 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002r`1970-07-02 02:00:00.0`1971-12-27 01:00:00.0`00000000000000000004`1970-01-30 01:00:00.0`1971-10-27 01:00:00.0`1971-11-15 01:00:00.0`00000000000000000002`20817`2012-07-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fg`1970-10-30 01:00:00.0`1971-11-05 01:00:00.0`00000000000000000005`1970-04-09 01:00:00.0`1972-07-13 02:00:00.0`1972-01-11 01:00:00.0`00000000000000000001`21303`2012-07-19 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000096`1970-12-01 01:00:00.0`1971-11-27 01:00:00.0`00000000000000000003`1970-03-27 01:00:00.0`1972-03-13 01:00:00.0`1972-02-24 01:00:00.0`00000000000000000002`21048`2012-07-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e4`1970-01-23 01:00:00.0`1972-06-21 02:00:00.0`00000000000000000001`1970-05-04 01:00:00.0`1971-10-20 01:00:00.0`1972-03-01 01:00:00.0`00000000000000000001`21226`2012-06-28 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002j`1970-08-14 02:00:00.0`1972-07-09 02:00:00.0`00000000000000000002`1970-04-16 01:00:00.0`1972-07-12 02:00:00.0`1972-01-16 01:00:00.0`00000000000000000002`20809`2012-07-17 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009o`1970-11-26 01:00:00.0`1971-11-30 01:00:00.0`00000000000000000004`1970-01-20 01:00:00.0`1972-02-16 01:00:00.0`1972-01-04 01:00:00.0`00000000000000000001`21066`2012-07-23 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000047`1970-03-10 01:00:00.0`1972-09-07 02:00:00.0`00000000000000000005`1970-04-10 01:00:00.0`1972-05-27 01:00:00.0`1971-11-25 01:00:00.0`00000000000000000002`20869`2012-06-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oz`1970-07-15 02:00:00.0`1971-12-30 01:00:00.0`00000000000000000003`1970-04-02 01:00:00.0`1972-05-02 01:00:00.0`1971-10-22 01:00:00.0`00000000000000000001`21646`2012-07-05 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004n`1970-01-26 01:00:00.0`1972-01-22 01:00:00.0`00000000000000000001`1970-01-12 01:00:00.0`1972-08-06 02:00:00.0`1972-04-07 01:00:00.0`00000000000000000002`20885`2012-06-18 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008i`1970-11-25 01:00:00.0`1972-01-24 01:00:00.0`00000000000000000002`1970-02-04 01:00:00.0`1972-01-08 01:00:00.0`1971-11-02 01:00:00.0`00000000000000000001`21024`2012-06-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ot`1970-06-19 02:00:00.0`1972-06-13 02:00:00.0`00000000000000000004`1970-02-12 01:00:00.0`1972-09-12 02:00:00.0`1971-12-26 01:00:00.0`00000000000000000002`21640`2012-07-20 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`1970-08-16 02:00:00.0`1972-02-19 01:00:00.0`00000000000000000005`1970-03-25 01:00:00.0`1971-11-01 01:00:00.0`1971-10-10 01:00:00.0`00000000000000000001`21272`2012-07-16 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007y`1970-03-26 01:00:00.0`1971-10-01 01:00:00.0`00000000000000000003`1970-02-15 01:00:00.0`1972-03-27 01:00:00.0`1971-10-26 01:00:00.0`00000000000000000002`21004`2012-07-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ad`1970-06-16 02:00:00.0`1971-10-28 01:00:00.0`00000000000000000001`1970-02-09 01:00:00.0`1971-10-07 01:00:00.0`1972-03-07 01:00:00.0`00000000000000000001`21091`2012-06-13 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000h5`1970-10-08 01:00:00.0`1971-12-03 01:00:00.0`00000000000000000002`1970-01-06 01:00:00.0`1972-03-15 01:00:00.0`1971-10-04 01:00:00.0`00000000000000000002`21364`2012-07-13 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000p7`1970-08-06 02:00:00.0`1971-10-24 01:00:00.0`00000000000000000004`1970-04-08 01:00:00.0`1971-12-11 01:00:00.0`1971-10-02 01:00:00.0`00000000000000000001`21654`2012-07-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000af`1970-10-09 01:00:00.0`1971-10-27 01:00:00.0`00000000000000000005`1970-02-26 01:00:00.0`1971-09-06 02:00:00.0`1971-12-18 01:00:00.0`00000000000000000002`21093`2012-06-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000il`1970-09-01 02:00:00.0`1972-07-13 02:00:00.0`00000000000000000003`1970-01-19 01:00:00.0`1972-02-28 01:00:00.0`1971-12-24 01:00:00.0`00000000000000000001`21416`2012-06-29 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006p`1970-09-22 02:00:00.0`1972-03-13 01:00:00.0`00000000000000000001`1970-03-02 01:00:00.0`1972-06-27 02:00:00.0`1971-12-10 01:00:00.0`00000000000000000002`20959`2012-06-27 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005w`1970-02-13 01:00:00.0`1971-10-20 01:00:00.0`00000000000000000002`1970-01-03 01:00:00.0`1972-07-29 02:00:00.0`1972-01-02 01:00:00.0`00000000000000000001`20930`2012-07-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cz`1970-04-20 01:00:00.0`1972-07-12 02:00:00.0`00000000000000000004`1970-02-22 01:00:00.0`1971-09-21 02:00:00.0`1972-04-09 01:00:00.0`00000000000000000002`21185`2012-06-30 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000y`1970-01-28 01:00:00.0`1972-02-16 01:00:00.0`00000000000000000005`1970-03-11 01:00:00.0`1972-04-11 01:00:00.0`1972-01-03 01:00:00.0`00000000000000000001`21295`2012-07-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ok`1970-04-01 01:00:00.0`1972-09-17 02:00:00.0`00000000000000000003`1970-04-05 01:00:00.0`1972-07-24 02:00:00.0`1971-11-14 01:00:00.0`00000000000000000002`21631`2012-06-24 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lu`1970-11-19 01:00:00.0`1972-05-27 01:00:00.0`00000000000000000001`1970-01-25 01:00:00.0`1971-11-06 01:00:00.0`1972-03-23 01:00:00.0`00000000000000000001`21533`2012-06-19 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000074`1970-10-28 01:00:00.0`1972-05-02 01:00:00.0`00000000000000000002`1970-03-22 01:00:00.0`1972-03-12 01:00:00.0`1971-09-13 02:00:00.0`00000000000000000002`20974`2012-07-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gq`1970-08-18 02:00:00.0`1972-08-06 02:00:00.0`00000000000000000004`1970-03-04 01:00:00.0`1971-09-24 02:00:00.0`1972-04-01 01:00:00.0`00000000000000000001`21349`2012-07-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ed`1970-01-04 01:00:00.0`1972-01-08 01:00:00.0`00000000000000000005`1970-05-02 01:00:00.0`1972-07-23 02:00:00.0`1971-10-13 01:00:00.0`00000000000000000002`21235`2012-07-04 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000091`1970-03-20 01:00:00.0`1972-09-12 02:00:00.0`00000000000000000003`1970-04-30 01:00:00.0`1972-02-15 01:00:00.0`1972-01-12 01:00:00.0`00000000000000000001`21043`2012-07-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ai`1970-01-11 01:00:00.0`1971-11-01 01:00:00.0`00000000000000000001`1970-03-09 01:00:00.0`1972-08-22 02:00:00.0`1972-01-13 01:00:00.0`00000000000000000002`21096`2012-06-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kr`1970-09-18 02:00:00.0`1972-03-27 01:00:00.0`00000000000000000002`1970-03-31 01:00:00.0`1972-04-13 01:00:00.0`1971-12-25 01:00:00.0`00000000000000000001`21494`2012-06-25 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006z`1970-07-14 02:00:00.0`1972-10-18 01:00:00.0`00000000000000000004`1970-04-03 01:00:00.0`1971-11-22 01:00:00.0`1971-09-14 02:00:00.0`00000000000000000002`20969`2012-06-26 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000d4`1970-11-30 01:00:00.0`1971-10-07 01:00:00.0`00000000000000000005`1970-05-03 01:00:00.0`1972-02-12 01:00:00.0`1971-10-19 01:00:00.0`00000000000000000001`21190`2012-07-03 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004k`1970-04-12 01:00:00.0`1972-03-15 01:00:00.0`00000000000000000003`1970-02-02 01:00:00.0`1972-06-05 02:00:00.0`1971-09-12 02:00:00.0`00000000000000000002`20882`2012-06-21 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006c`1970-12-12 01:00:00.0`1971-12-11 01:00:00.0`00000000000000000001`1970-03-01 01:00:00.0`1972-04-03 01:00:00.0`1972-02-14 01:00:00.0`00000000000000000001`20946`2012-07-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oj`1970-05-22 01:00:00.0`1971-09-06 02:00:00.0`00000000000000000002`1970-04-06 01:00:00.0`1972-06-06 02:00:00.0`1972-03-02 01:00:00.0`00000000000000000002`21630`2012-06-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000l4`1970-04-23 01:00:00.0`1972-02-28 01:00:00.0`00000000000000000004`1970-02-25 01:00:00.0`1972-04-29 01:00:00.0`1972-01-26 01:00:00.0`00000000000000000001`21507`2012-06-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gd`1970-02-07 01:00:00.0`1972-06-27 02:00:00.0`00000000000000000005`1970-02-28 01:00:00.0`1972-05-20 01:00:00.0`1971-11-24 01:00:00.0`00000000000000000002`21336`2012-07-06 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004z`1970-10-27 01:00:00.0`1972-07-29 02:00:00.0`00000000000000000003`1970-02-21 01:00:00.0`1971-10-12 01:00:00.0`1972-04-04 01:00:00.0`00000000000000000001`20897`2012-06-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000h6`1970-11-21 01:00:00.0`1971-09-21 02:00:00.0`00000000000000000001`1970-03-05 01:00:00.0`1971-12-17 01:00:00.0`1971-10-23 01:00:00.0`00000000000000000002`21365`2012-07-15 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000016`1970-03-13 01:00:00.0`1972-04-11 01:00:00.0`00000000000000000002`1970-02-08 01:00:00.0`1971-09-26 01:00:00.0`1972-02-26 01:00:00.0`00000000000000000001`20760`2012-06-10 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002b`1970-08-08 02:00:00.0`1972-07-24 02:00:00.0`00000000000000000004`1970-04-14 01:00:00.0`1971-11-28 01:00:00.0`1971-09-05 02:00:00.0`00000000000000000002`20801`2012-06-22 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003w`1970-03-21 01:00:00.0`1971-11-06 01:00:00.0`00000000000000000005`1970-01-08 01:00:00.0`1972-07-17 02:00:00.0`1972-02-02 01:00:00.0`00000000000000000001`20858`2012-07-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000h1`1970-02-06 01:00:00.0`1972-03-12 01:00:00.0`00000000000000000003`1970-01-23 01:00:00.0`1972-06-25 02:00:00.0`1971-09-19 02:00:00.0`00000000000000000002`21360`2012-07-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mb`1970-05-01 01:00:00.0`1971-09-24 02:00:00.0`00000000000000000001`1970-03-10 01:00:00.0`1972-04-15 01:00:00.0`1972-02-09 01:00:00.0`00000000000000000001`21550`2012-06-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000je`1970-04-04 01:00:00.0`1972-07-23 02:00:00.0`00000000000000000002`1970-01-26 01:00:00.0`1971-09-02 02:00:00.0`1972-03-19 01:00:00.0`00000000000000000002`21445`2012-06-15 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hx`1970-11-07 01:00:00.0`1972-02-15 01:00:00.0`00000000000000000004`1970-03-26 01:00:00.0`1971-11-16 01:00:00.0`1972-03-24 01:00:00.0`00000000000000000001`21392`2012-07-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000he`1970-07-23 02:00:00.0`1972-08-22 02:00:00.0`00000000000000000005`1970-02-13 01:00:00.0`1971-09-09 02:00:00.0`1972-04-10 01:00:00.0`00000000000000000002`21373`2012-07-19 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003o`1970-08-22 02:00:00.0`1972-04-13 01:00:00.0`00000000000000000003`1970-04-20 01:00:00.0`1972-05-16 01:00:00.0`1971-11-12 01:00:00.0`00000000000000000001`20850`2012-07-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b9`1970-01-05 01:00:00.0`1971-11-22 01:00:00.0`00000000000000000001`1970-01-28 01:00:00.0`1972-03-11 01:00:00.0`1971-09-22 02:00:00.0`00000000000000000002`21123`2012-06-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c8`1970-04-15 01:00:00.0`1972-02-12 01:00:00.0`00000000000000000002`1970-04-01 01:00:00.0`1972-07-28 02:00:00.0`1972-01-19 01:00:00.0`00000000000000000001`21158`2012-07-17 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009h`1970-12-02 01:00:00.0`1972-06-05 02:00:00.0`00000000000000000004`1970-01-04 01:00:00.0`1971-12-09 01:00:00.0`1972-01-14 01:00:00.0`00000000000000000002`21059`2012-07-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000m2`1970-05-19 01:00:00.0`1972-04-03 01:00:00.0`00000000000000000005`1970-03-20 01:00:00.0`1972-08-09 02:00:00.0`1972-02-04 01:00:00.0`00000000000000000001`21541`2012-06-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cw`1970-07-08 02:00:00.0`1972-09-20 02:00:00.0`00000000000000000003`1970-01-11 01:00:00.0`1972-01-18 01:00:00.0`1971-11-10 01:00:00.0`00000000000000000002`21182`2012-07-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oa`1970-07-03 02:00:00.0`1972-06-06 02:00:00.0`00000000000000000001`1970-04-12 01:00:00.0`1971-12-20 01:00:00.0`1972-03-03 01:00:00.0`00000000000000000001`21621`2012-06-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000em`1970-05-14 01:00:00.0`1972-04-29 01:00:00.0`00000000000000000002`1970-04-23 01:00:00.0`1971-10-06 01:00:00.0`1971-09-07 02:00:00.0`00000000000000000002`21244`2012-06-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fj`1970-04-18 01:00:00.0`1972-05-20 01:00:00.0`00000000000000000004`1970-02-07 01:00:00.0`1972-06-24 02:00:00.0`1972-03-25 01:00:00.0`00000000000000000001`21306`2012-07-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bc`1970-10-20 01:00:00.0`1971-10-12 01:00:00.0`00000000000000000005`1970-03-13 01:00:00.0`1972-07-19 02:00:00.0`1972-03-18 01:00:00.0`00000000000000000002`21126`2012-07-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ee`1970-02-18 01:00:00.0`1971-12-17 01:00:00.0`00000000000000000003`1970-03-21 01:00:00.0`1972-08-16 02:00:00.0`1972-02-27 01:00:00.0`00000000000000000001`21236`2012-07-22 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009r`1970-08-28 02:00:00.0`1971-09-26 01:00:00.0`00000000000000000001`1970-02-06 01:00:00.0`1971-11-09 01:00:00.0`1971-12-21 01:00:00.0`00000000000000000002`21069`2012-06-13 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000019`1970-06-10 02:00:00.0`1971-11-28 01:00:00.0`00000000000000000002`1970-05-01 01:00:00.0`1972-04-05 01:00:00.0`1972-03-28 01:00:00.0`00000000000000000001`20763`2012-07-13 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004h`1970-05-05 01:00:00.0`1972-07-17 02:00:00.0`00000000000000000004`1970-04-04 01:00:00.0`1971-11-17 01:00:00.0`1972-03-31 01:00:00.0`00000000000000000002`20879`2012-07-21 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000046`1970-07-17 02:00:00.0`1972-06-25 02:00:00.0`00000000000000000005`1970-01-05 01:00:00.0`1971-10-05 01:00:00.0`1971-10-18 01:00:00.0`00000000000000000001`20868`2012-06-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000o9`1970-03-19 01:00:00.0`1972-04-15 01:00:00.0`00000000000000000003`1970-04-15 01:00:00.0`1971-12-28 01:00:00.0`1971-12-04 01:00:00.0`00000000000000000002`21620`2012-06-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dw`1970-10-11 01:00:00.0`1971-09-02 02:00:00.0`00000000000000000001`1970-04-18 01:00:00.0`1971-12-01 01:00:00.0`1972-01-31 01:00:00.0`00000000000000000001`21218`2012-06-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000os`1970-10-23 01:00:00.0`1971-11-16 01:00:00.0`00000000000000000002`1970-02-18 01:00:00.0`1972-07-05 02:00:00.0`1972-02-23 01:00:00.0`00000000000000000002`21639`2012-07-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000h7`1970-08-31 02:00:00.0`1971-09-09 02:00:00.0`00000000000000000004`1970-05-05 01:00:00.0`1972-03-20 01:00:00.0`1972-03-22 01:00:00.0`00000000000000000001`21366`2012-06-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000jy`1970-08-27 02:00:00.0`1972-05-16 01:00:00.0`00000000000000000005`1970-03-19 01:00:00.0`1972-04-19 01:00:00.0`1972-02-21 01:00:00.0`00000000000000000002`21465`2012-07-01 02:00:00.0`2013-05-08 02:00:00.0
